,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30
857,QEH60463@N,24.69890225726276,11.010354018297857,30.055290698596853,17.259473866520963,12.200662560816545,17.259473866520963,9.224891204519826,22.020708036595714,5.05881130570442,19.34251381592867,33.92379346178259,11.903085425186871,6.5466969838527795,16.66431959526162,18.449782409039653,32.7334849192639,30.650444969856196,3.8685027631857336,21.72313090096604,34.51894773304193,0.02375821018928101,0.023836458887592823,0.023340868083744762,0.024007709043159197,0.023547375526956613,0.02431914227275714,0.021670268913996232,0.023290630430530812,0.023751745215756643,0.024076780231674016,0.023854271333648112,0.022314906287258247,0.0239719322772359,0.02281115516260677,0.02233353487306822,0.02344928753779819,0.024449480264351443,0.023288541229959554,0.02332713079822678,0.02313612538900289,0.02288028108876194,0.023199057038953596,0.022815289645047185,0.023304571111714144,0.024093846735302276,0.023486058361968914,0.023112017715723417,0.02392998013254475,0.02365841651595458,0.023407792075751988
858,API61790@N,19.011986920515387,10.215395957291848,22.133357907465673,14.755571938310448,9.931634958478186,16.17437693237876,12.201722948987486,23.552162901533986,4.540175981018599,22.133357907465673,26.673533888484272,13.90428894186946,4.823936979832262,17.30942092763341,11.917961950173824,28.376099881366248,24.970967895602296,2.553848989322962,19.011986920515387,25.25472889441596,0.023697724489036703,0.02426047123550061,0.02407542085027627,0.024759513537600135,0.02341054044500182,0.023247652745652016,0.023957199512354647,0.023753250803910362,0.02416686349804187,0.02359588064274697,0.02282499953801905,0.02383283932071414,0.024094067085289727,0.023637011965611725,0.023951634206167877,0.023652649022744845,0.023138925274746425,0.023989964618053822,0.023686316039762435,0.023094232717440426,0.023457735316379884,0.024187498647916396,0.023442222126791683,0.025656888485940527,0.024581886468030896,0.023686643792893446,0.023726927157985758,0.02371106914962325,0.024222172635094234,0.024738799857009677
859,APQ31244@N,23.887843331951107,13.650196189686348,32.70359503779021,21.328431546384916,13.93457527697148,14.21895436425661,14.21895436425661,26.73163420480243,6.256339920272909,25.5941178556619,36.400523172496925,13.081438015116083,3.9813072219918513,20.19091519724439,15.072091626112009,32.134836863219945,36.11614408521179,6.5407190075580415,19.05339884810386,36.400523172496925,0.024319161344391597,0.02385432012429702,0.023729912976989582,0.0234752565411136,0.023498005561498937,0.024591861205552713,0.023036379335677384,0.02378076648798041,0.024151534635970556,0.02257596403496076,0.023512781193565254,0.02365210182963603,0.024149486884835696,0.023372130897866477,0.024246004616722786,0.024400118730773957,0.024509214149571204,0.023977465544738303,0.024209966978426686,0.02435718428253918,0.023854896534808132,0.02434618415056746,0.023764902955922696,0.023054250018397976,0.023608063908381747,0.023649313001827373,0.02454444169824812,0.023689564896639714,0.02372378272362939,0.023985895469337055
860,ASR18938@N,26.3657364571773,9.887151171441488,34.15561313770696,18.575859776647643,15.879364002618146,16.778195927294647,14.381310794823982,27.2645683818538,9.287929888323822,25.466904532500802,38.64977276108945,14.680921436382814,5.392991548058993,22.171187475353637,15.579753361059314,37.75094083641295,38.64977276108945,5.09338090650016,21.571966192235973,38.05055147797179,0.02358532170129163,0.023980939557998543,0.02315611512292043,0.02294173309404522,0.021935504858727604,0.02404202143829147,0.022454731991368066,0.023290178775083537,0.02361688602746444,0.022687416573789566,0.02293029473708795,0.023442723898502126,0.023730620824731135,0.023151244157317005,0.023024142339992632,0.023493770094439762,0.023761363934724975,0.02267803303298965,0.0235687147777844,0.023668621074261632,0.022849149396758972,0.02378505069528866,0.023322621030716282,0.023452079285230635,0.023781351482778712,0.023221810582775556,0.02416497598671104,0.023544564361051377,0.023475557444742185,0.02365182016230201
861,ASR18946@N,25.61166288986822,10.42335117610916,31.567863561930597,19.059842150599607,15.783931780965299,15.188311713759061,13.997071579346587,28.29195319229629,8.636490974490446,23.52699265464639,39.90654450281792,14.592691646552824,7.445250840077971,21.740132453027677,15.188311713759061,39.31092443561169,37.22625420038985,5.06277057125302,20.84670235221832,38.119684301199214,0.024293956549388117,0.02382034951585235,0.023442395931628685,0.02290193503150059,0.022097422025968896,0.02392342325562817,0.022504501403784863,0.023544826341483697,0.0234180725487543,0.022897894720275456,0.022780554000295043,0.02337985359344953,0.02371676336292545,0.023251623283940995,0.023524947116894974,0.023315085782408356,0.023412996778575806,0.022926895659548363,0.023782829745839926,0.02346208574075899,0.023531931927404055,0.02397790352327302,0.02355583425306016,0.0231585336941715,0.023388245438964873,0.023410829357168053,0.024247705672146822,0.022969583082485083,0.023421096768843675,0.024129890290461437
862,AMD40263@N,21.022448988167653,9.7912776109274,25.630109040368783,14.11095890986596,10.655213870715112,16.702767689229095,10.367235117452543,24.4781940273185,3.743723792413418,22.750321507743077,25.630109040368783,13.247022650078248,5.183617558726271,18.142661455541948,12.959043896815677,29.08585407951963,23.902236520793362,2.5918087793631357,19.00659771532966,26.494045300156497,0.023509220264446833,0.024260285064901417,0.023324703612078595,0.02471859485852136,0.023199062141761956,0.023251938051193115,0.02399802350016071,0.02338263467161562,0.023881974058623204,0.02369108337149044,0.0226602637675547,0.02375654786369635,0.023973570521274735,0.02324063409618774,0.02383651896016827,0.02394453786351534,0.022797753651445953,0.02403786044289186,0.023295009000300102,0.023025295704923444,0.02315170753405351,0.023775444396445244,0.023640087859289175,0.02548153543749736,0.024511290127010026,0.02364256522631135,0.02381530576060652,0.023829175815539578,0.02389709431682991,0.024491528797095055
863,AOG74789@N,21.866639631226906,10.495987022988915,26.239967557472287,13.99464936398522,11.370652608237991,13.41153897381917,11.079097413154965,23.032860411559007,3.20710714591328,21.575084436143882,29.155519508302543,10.787542218071941,4.0817727311623555,17.78486690006455,10.787542218071941,31.77951626404977,27.40618833780439,3.20710714591328,16.035535729566398,33.82040262963095,0.024850676745892294,0.024606089745674267,0.022428647612912186,0.023863988481982096,0.02392167970316061,0.024179395718319757,0.022698906151314552,0.023247555197706837,0.023406818618789627,0.023109880394098548,0.023744900661284447,0.023299433447590754,0.023266149587237803,0.02312269882135556,0.023421725515204096,0.02310003306188189,0.023540810125449948,0.023908824431173384,0.023579003908406386,0.02376378019970394,0.023359184312875075,0.023243543247917896,0.02424221199149812,0.023060921839076733,0.024591800748975195,0.0238369282883574,0.023504031018465706,0.023333726393754875,0.023766174515736097,0.024445284431178424
864,ATY72312@N,25.70392069064402,11.975690321777327,23.951380643554653,18.69376050228656,12.85196034532201,18.40167049443833,15.18868040810783,28.624820769126295,7.302250196205687,22.783020612161746,38.847971043814255,11.391510306080873,3.2129900863305023,23.659290635706427,14.896590400259601,38.55588103596603,30.961540831912114,3.2129900863305023,18.109580486590104,36.51125098102844,0.023955437963605365,0.02392858937507493,0.023486971728798125,0.024116367131400848,0.023007917820436374,0.023434754281852162,0.022993389916274958,0.023482015565279978,0.023996331992018144,0.023464170114463685,0.02352746023679904,0.023139084985186933,0.023434391340061523,0.023571512929505184,0.023769191949844143,0.0239180986958061,0.02418483770018483,0.023490350130189654,0.023363383514985004,0.024398832397026893,0.02359110282792175,0.023781020172884453,0.024353048712624004,0.022628930595600404,0.02313797583204579,0.023520781271645006,0.023373165486228534,0.023139910206557788,0.023780993384609657,0.023939973892861278
865,ATY72306@N,25.61443264718693,12.22507012706649,24.15906715586949,18.628678288863224,12.807216323593465,18.046532092336246,15.135801109701369,27.943017433294834,6.9857543583237085,22.412628566288564,37.25735657772645,11.642923930539514,3.4928771791618543,24.45014025413298,16.00902040449183,38.13057587251691,30.271602219402737,3.2018040808983663,18.046532092336246,36.96628347946296,0.023978369684082426,0.024036675833712037,0.023455816745393942,0.024092339541334697,0.023145737591034755,0.023539756296560233,0.022840677804552824,0.023396553241378418,0.02402328171350157,0.023565834812587803,0.02337689478132296,0.02321256304022962,0.023466129069709823,0.02357977388577165,0.023754307282421987,0.024068478728537797,0.024050898398354517,0.02359248216492263,0.023345537174119396,0.024318475809902585,0.023724731198679933,0.02379128353527864,0.024420656311609355,0.022724176608566488,0.023153801931522777,0.02360788749666751,0.023414041838818945,0.023248839908728756,0.023866172635218976,0.024134726671989216
866,ASR75139@N,23.381442046854648,12.72660769638924,25.157247771932216,15.390316284005591,10.062899108772886,18.349992492468203,10.654834350465409,18.054024871621944,5.919352416925228,22.1975715634696,36.10804974324389,10.062899108772886,5.623384796078966,14.502413421466807,12.134672454696716,27.229021117856046,34.62821163901258,2.367740966770091,14.206445800620546,24.269344909393432,0.02453678190669418,0.02356402902394886,0.022886324604080716,0.023058244760632174,0.023747747838411253,0.02379850791075118,0.022330663749292465,0.023218699508464266,0.023912854032687114,0.022906828076903432,0.023666144790856155,0.023613849992551186,0.024192584498296494,0.021896008201579793,0.023735815656320564,0.02325663991114043,0.023392160654599155,0.023114887037806956,0.02436418335856667,0.022837511799707638,0.022943180541197258,0.023699380166544985,0.024027657146349076,0.023187312223493014,0.023025075092197457,0.024081761601398622,0.02395123630071624,0.022890891187383567,0.024108656757051882,0.024086760824115903
867,ATI09437@N,21.856563205254826,10.491150338522315,26.22787584630579,13.988200451363088,11.365412866732509,13.113937923152895,11.365412866732509,22.730825733465018,3.205629270104041,22.439404890728287,29.72492595914656,10.491150338522315,3.497050112840772,17.77667140694059,10.782571181259048,31.182030172830217,27.393559217252715,3.205629270104041,16.028146350520206,33.804817757460796,0.024741294538527744,0.02455652867318386,0.022579610883511896,0.023818794263892933,0.023924242758729036,0.024097069930052246,0.02269054675326646,0.023234652742887493,0.023457259095780517,0.02321537207984649,0.023791345078441592,0.02335195127834138,0.023255546247752633,0.0230910776295655,0.023491164610026424,0.023021724556630273,0.023513480788496185,0.024034919990355744,0.023390864233928915,0.023931685791457033,0.023382897493326154,0.023374372519169406,0.024120085099647418,0.023011745538486287,0.02451270289511418,0.023783322631645832,0.023624640594896804,0.02342354894478394,0.023869408599660687,0.02428730102186411
868,YP_009389425@N,12.602611216266542,9.588943316724542,25.479192241582357,12.328641407217269,10.684822552921633,12.328641407217269,14.794369688660723,21.369645105843265,2.7396980904927264,23.83537338728672,25.479192241582357,16.438188542956357,9.862913125773815,17.260097970104177,10.410852743872361,23.56140357823745,16.164218733907088,3.5616075176405446,16.438188542956357,25.75316205063163,0.024858910546820837,0.02547459282304163,0.02436601078697001,0.023700809403818295,0.023542032237972615,0.024237433674164227,0.023705460711021704,0.023991959238509608,0.02446886310196557,0.02305646910572127,0.023726547044306767,0.023649877877803555,0.025118493576243142,0.024073778794245757,0.024153696478849875,0.02444787851378176,0.023128518384890193,0.02403287027709745,0.024414070054207652,0.02458277625561701,0.02409291726446417,0.02368255455607638,0.0244974337999558,0.025597525141382745,0.02449547705921103,0.02423300517812908,0.02366679312243697,0.024061064472398277,0.023796607058577526,0.025175764411046374
869,APY26772@N,20.705752442675685,10.065296326300679,23.581551393047306,14.09141485682095,10.640456116375004,16.67963391215541,11.215615906449328,24.731870973195957,3.7385386354831094,22.431231812898655,26.744930238456092,12.941095276672302,5.464018005706083,18.117533387341222,12.078355591560815,31.63378845408785,23.581551393047306,2.5882190553344606,18.117533387341222,25.882190553344604,0.023458528432838948,0.023689635746255114,0.02395845697106561,0.024628620479485528,0.02344218832984701,0.02337358832065064,0.023917604635260763,0.023479683122082238,0.0238085670801981,0.02347918700185756,0.023197945484903535,0.023965834341249877,0.02428262016020323,0.023540882651499985,0.023616044774084122,0.023779506432137897,0.023022183480141827,0.023726883564998445,0.023367209165788636,0.023036520594551503,0.02314783725413614,0.02345216679446652,0.02308261269931959,0.02537971219169241,0.024252783729937954,0.023649534510432994,0.023790776884004584,0.024115367420801125,0.024188038706370898,0.024589584002575045
870,APZ73715@N,19.75048940034278,10.590842142212795,24.04407405259121,13.453231910378417,10.590842142212795,16.6018606553606,11.735798049479044,24.04407405259121,4.007345675431869,20.89544530760903,25.18902995985746,12.880753956745291,5.438540559514679,18.605533493076532,11.735798049479044,31.486287449821823,24.330313029407773,2.5761507913490584,18.31929451625997,27.192702797573393,0.023483567052060193,0.023775259016593664,0.023866522034565546,0.0246509994830032,0.023313695227698973,0.023364005562885874,0.02417319798727344,0.023432214826868938,0.023916183306969402,0.02339962037067756,0.022995685945878815,0.02413509461016823,0.024500202354170875,0.023632114425080425,0.02380914050300191,0.023811474068657724,0.022938817145132392,0.023978835338175426,0.023486485722651718,0.02313649225098537,0.023172664576703503,0.02354360595740112,0.02310657646106149,0.02551719919205038,0.024170121101139863,0.02355302630466194,0.023687904368426056,0.02405629661436639,0.02430755395599601,0.024846467419131556
871,QAA92387@N,20.754254426829437,9.80062014600279,24.21329683130101,13.259662550474363,10.665380747120684,16.718704954945935,11.530141348238576,25.078057432418905,4.3238030055894665,22.77202916277119,26.23107156724276,13.259662550474363,5.476817140413324,18.736479690887688,12.106648415650506,29.978367505420298,24.501550365006974,2.5942818033536796,17.871719089769794,25.9428180335368,0.023497076836926232,0.02377303292594169,0.023965972226712474,0.024621916073643033,0.023366639785751875,0.023315110069142053,0.02388390977158196,0.023605358113573012,0.023801945263278623,0.023434982164948177,0.023187431216693716,0.02380560642874227,0.02426569820871971,0.02348480274489199,0.023624490936328565,0.02376264338380097,0.022890151986910665,0.023693941261923063,0.02332640830509443,0.022820391494457613,0.023082996287448698,0.023416323447378845,0.023099808039086178,0.02526251405866035,0.02440121251059743,0.023668558589255047,0.023746811051599086,0.02410017731120071,0.024181950947180623,0.024658604852566504
